item_id,cefr_level,kind,section,concept_group,concept
pcic-00199,A2,grammar,gramatica,7.3. Los interrogativos,Adverbios interrogativos [ v. Gramática 8.8. ]
pcic-00200,A2,grammar,gramatica,7.4. Los exclamativos,Con adjetivo ¡Qué bonito!
pcic-00201,A2,grammar,gramatica,7.4. Los exclamativos,Con adverbio ¡Qué bien!
pcic-00202,A2,grammar,gramatica,7.4. Los exclamativos,Con verbo copulativo y adjetivo como atributo ¡Qué bonito es!
pcic-00203,A2,grammar,gramatica,8.1. Adverbios en -mente,Regla básica
pcic-00204,A1,grammar,gramatica,8.2. Adverbios nucleares o de predicado,"Pronominales demostrativos: deícticos aquí , ahí , allí [Hispanoamérica] Preferencia por las formas acá y allá [ v. Tácticas y estrategias pragmáticas 1.3.1. ]"
pcic-00205,A1,grammar,gramatica,8.2. Adverbios nucleares o de predicado,"Intensificación de lejos y cerca muy lejos , muy cerca"
pcic-00206,A1,grammar,gramatica,8.2. Adverbios nucleares o de predicado,"Pronominales demostrativos deícticos ahora , hoy , mañana [Hispanoamérica] Uso de adverbios con significados propios ahoy [= ahora + hoy] ahora por hoy [ v. Tácticas y estrategias pragmáticas 1.3.2. ]"
pcic-00207,A1,grammar,gramatica,8.2. Adverbios nucleares o de predicado,"Poco , mucho , bastante . Posición postverbal Duermo poco . Estudio mucho ."
pcic-00208,A1,grammar,gramatica,8.2. Adverbios nucleares o de predicado,"Oposición mucho / muy Es muy bonito . / *Es mucho bonito . [Hispanoamérica] Uso de demasiado por mucho , muy"
pcic-00209,A1,grammar,gramatica,8.2. Adverbios nucleares o de predicado,"Resultativos. Posición postverbal obligatoria bien , mal Está bien / mal . [ v. Funciones 2.4. ]"
pcic-00210,A1,grammar,gramatica,8.2. Adverbios nucleares o de predicado,"Sí , no No tengo hermanos [nuclear]. / No, no soy alemán [el primer no no es nuclear]."
pcic-00211,A1,grammar,gramatica,8.2. Adverbios nucleares o de predicado,También tampoco [Hispanoamérica] Uso de también no por tampoco
pcic-00212,A2,grammar,gramatica,8.2. Adverbios nucleares o de predicado,"Prepositivos. Combinación con la preposición de dentro , fuera , abajo , arriba , delante , detrás , lejos , cerca"
pcic-00213,A2,grammar,gramatica,8.2. Adverbios nucleares o de predicado,"De secuencia, orden o sucesión primero , luego , después"
pcic-00214,A2,grammar,gramatica,8.2. Adverbios nucleares o de predicado,"Prepositivos. Combinación con la preposición de antes , después"
pcic-00215,A2,grammar,gramatica,8.2. Adverbios nucleares o de predicado,"Complementos temporales orientados deícticamente la semana pasada , ayer [deíctico]"
pcic-00216,A2,grammar,gramatica,8.2. Adverbios nucleares o de predicado,Nunca Nunca he estado en Ecuador . No he estado nunca en Ecuador [términos de polaridad negativa].
pcic-00217,A2,grammar,gramatica,8.2. Adverbios nucleares o de predicado,Nada No me gusta nada [términos de polaridad negativa].
pcic-00218,A2,grammar,gramatica,8.4. Adverbios del modus,"Ordenadores o secuenciadores primero , segundo"
pcic-00219,A1,grammar,gramatica,8.5. Adverbios conjuntivos,"Entonces , también , tampoco . Restricciones impuestas por el tipo de polaridad también  sí / tampoco  no [ v. Funciones 2.9. ]"
pcic-00220,A1,grammar,gramatica,8.8. Adverbios relativos e interrogativos,"Interrogativos dónde , cómo Posición inicial, seguido de verbo o aislado. Invariable, para preguntar por lugar y modo ¿Dónde vives?"
pcic-00221,A2,grammar,gramatica,8.8. Adverbios relativos e interrogativos,"Interrogativo cuándo Posición inicial, seguido de verbo o aislado, para preguntar por tiempo ¿Cuándo empiezas las vacaciones?"
pcic-00222,A1,grammar,gramatica,8.9. Locuciones adverbiales,Por qué En posición inicial. Contraste con porque
pcic-00223,A2,grammar,gramatica,8.9. Locuciones adverbiales,"Locuciones compuestas por adverbio + preposición antes de , después de , encima de [Hispanoamérica] Uso de arriba de por encima de Bailó arriba de una mesa ."
pcic-00224,A1,grammar,gramatica,9.1. Tiempos verbales de indicativo,Paradigma de verbos regulares
pcic-00225,A1,grammar,gramatica,9.1. Tiempos verbales de indicativo,"[Zonas voseantes de Hispanoamérica] Formas voseantes verbales. Diversidad según dos tipos predominantes: am-áis , com-ís , viv-ís y am-ás , com-és , viv-ís Vos am-áis , com-ís , viv-ís [Sierra de Ecuador, zona meridional de Perú, Chile, noroeste y porción patagónica de Argentina y Bolivia (Oruro y Potosí)] Vos am-ás , com-és , viv-ís [México (Chiapas, Tabaso, Yucatán y Quintana Roo), Centroamérica (excepto mitad oriental de Panamá), Colombia (costa pacífica y andina), Venezuela (interior), Ecuador (costa), Bolivia (excepto Concepción), Argentina (Misiones, Corrientes, Buenos Aires, Entre Ríos, Santa Fe, La Pampa, Río Negro, Chubut y Tierra del Fuego) y Uruguay (excepto zona ultraserrana)] vos am-ás , com-és , viv-ís ; Tú am-ás , com-és , viv-ís [Oriente y Sur de Bolivia, Uruguay (Montevideo)]"
pcic-00226,A1,grammar,gramatica,9.1. Tiempos verbales de indicativo,"Irregularidades propias: ser , estar , haber , ir [Zonas voseantes de Hispanoamérica] Irregularidades de ser Vos sos ."
pcic-00227,A1,grammar,gramatica,9.1. Tiempos verbales de indicativo,Presente actual Estamos en clase de español.
pcic-00228,A1,grammar,gramatica,9.1. Tiempos verbales de indicativo,[Hispanoamérica] Tendencia al uso de la perífrasis voy a + infinitivo con valor de presente
pcic-00229,A1,grammar,gramatica,9.1. Tiempos verbales de indicativo,Presente durativo Vivo en Madrid .
pcic-00230,A2,grammar,gramatica,9.1. Tiempos verbales de indicativo,Irregularidades vocálicas y consonánticas más frecuentes
pcic-00231,A2,grammar,gramatica,9.1. Tiempos verbales de indicativo,"Irregularidades propias: saber , dar"
pcic-00232,A2,grammar,gramatica,9.1. Tiempos verbales de indicativo,Irregularidades ortográficas
pcic-00233,A2,grammar,gramatica,9.1. Tiempos verbales de indicativo,Valor de presente Presente habitual o cíclico Siempre estudio mucho .
pcic-00234,A2,grammar,gramatica,9.1. Tiempos verbales de indicativo,Futuro programado o natural Mañana voy al cine .
pcic-00235,A2,grammar,gramatica,9.1. Tiempos verbales de indicativo,Futuro de inmediatez Ya voy . [ v. Tácticas y estrategias pragmáticas 2.5.1. ]
pcic-00236,A2,grammar,gramatica,9.1. Tiempos verbales de indicativo,Paradigma de los verbos regulares [ v. Ortografía 1.3.1. ]
pcic-00237,A2,grammar,gramatica,9.1. Tiempos verbales de indicativo,"Verbos irregulares: ser , ir , ver"
pcic-00238,A2,grammar,gramatica,9.1. Tiempos verbales de indicativo,"Valor descriptivo: personas, objetos, lugares, tiempo Mi madre era alta . Tenía un coche rojo . El pueblo era pequeño . Era invierno . Eran las cinco ."
pcic-00239,A2,grammar,gramatica,9.1. Tiempos verbales de indicativo,Imperfecto habitual o cíclico Iba todos los días al colegio .
pcic-00240,A2,grammar,gramatica,9.1. Tiempos verbales de indicativo,Paradigma de las formas regulares de las tres conjugaciones
pcic-00241,A2,grammar,gramatica,9.1. Tiempos verbales de indicativo,"Irregularidad en la raíz: tener , hacer , estar [ v. Ortografía 1.3.1., 1.3.2. ]"
pcic-00242,A2,grammar,gramatica,9.1. Tiempos verbales de indicativo,"Verbos completamente irregulares: ser , ir"
pcic-00243,A2,grammar,gramatica,9.1. Tiempos verbales de indicativo,"Verbos irregulares: ver , dar"
pcic-00244,A2,grammar,gramatica,9.1. Tiempos verbales de indicativo,Significado básico: acciones pasadas enmarcadas en momento temporal preciso. Con verbos perfectivos Fui a su casa .
pcic-00245,A2,grammar,gramatica,9.1. Tiempos verbales de indicativo,Conjugación del verbo haber
pcic-00246,A2,grammar,gramatica,9.1. Tiempos verbales de indicativo,Paradigma de los participios pasados regulares
pcic-00247,A2,grammar,gramatica,9.1. Tiempos verbales de indicativo,"Participios irregulares fuertes hecho , escrito , visto"
pcic-00248,A2,grammar,gramatica,9.1. Tiempos verbales de indicativo,"Regla general con marcador temporal explícito hoy , este año , esta mañana , ya , todavía no"
pcic-00249,A2,grammar,gramatica,9.1. Tiempos verbales de indicativo,"Regla general con marcador temporal implícito He estado en tu casa [esta mañana, alguna vez, hoy]."
pcic-00250,A2,grammar,gramatica,9.1. Tiempos verbales de indicativo,"Marcadores temporales incluidos en unidades temporales más amplias que llegan al presente estas Navidades , en septiembre"
pcic-00251,A2,grammar,gramatica,9.3. El imperativo,Imperativos afirmativos regulares en 2.ª persona del singular y del plural
pcic-00252,A2,grammar,gramatica,9.3. El imperativo,"[Chiapas (México), Guatemala, El Salvador, Honduras, Nicaragua, Costa Rica, Colombia, Zulia (Venezuela), Ecuador, Arequipa (Perú), Bolivia, Argentina, Chile] Imperativo de la forma vos : -á , -é , -í"
pcic-00253,A2,grammar,gramatica,9.3. El imperativo,"Imperativos afirmativos irregulares di , haz , pon , sal"
pcic-00254,A2,grammar,gramatica,9.3. El imperativo,Imperativo en las formas de tratamiento usted / ustedes
pcic-00255,A2,grammar,gramatica,9.3. El imperativo,"Colocación de los pronombres personales de OD / OI (enclíticos) Cómpralo . Dale el libro . [ v. Gramática 7.1.2., 7.1.3. , Ortografía 2.1. ]"
pcic-00256,A2,grammar,gramatica,9.3. El imperativo,Valor de instrucción Sigue todo recto . [ v. Funciones 4.1. ]
pcic-00257,A2,grammar,gramatica,9.3. El imperativo,"Con función fática mira , oye , ¿diga? , ¿dígame? [ v. Funciones 5.3. , 6.1.1. , Tácticas y estrategias pragmáticas 1.2.5. ]"
pcic-00258,A2,grammar,gramatica,9.3. El imperativo,"Con función fática y valor de cortesía perdona / perdone [ v. Funciones 5.3. , 6.1.1. , Tácticas y estrategias pragmáticas 3.1.2. ]"
pcic-00259,A2,grammar,gramatica,9.3. El imperativo,"Fáticos previos a una explicación Pues mira, sigue por esta calle hasta el final ."
pcic-00260,A1,grammar,gramatica,9.4. Formas no personales del verbo,Infinitivo simple en las tres conjugaciones
pcic-00261,A1,grammar,gramatica,9.4. Formas no personales del verbo,"Independiente: fragmentario, como respuesta a una pregunta sin preposición ¿Qué haces? Estudiar."
pcic-00262,A1,grammar,gramatica,9.4. Formas no personales del verbo,"En subordinadas sustantivas, en función de sujeto y de OD Estudiar español es divertido . Me gusta estudiar español . Quiero ir a España . [ v. Gramática 15.1.1. ]"
pcic-00263,A1,grammar,gramatica,9.4. Formas no personales del verbo,Participios regulares de las tres conjugaciones. Variación de género y número. Concordancia con el sustantivo
pcic-00264,A1,grammar,gramatica,9.4. Formas no personales del verbo,Valor adjetival Estoy cansado .
pcic-00265,A2,grammar,gramatica,9.4. Formas no personales del verbo,Sujeto indeterminado o inespecífico Hay que hacer estos ejercicios . [ v. Tácticas y estrategias pragmáticas 3.1.1. ]
pcic-00266,A2,grammar,gramatica,9.4. Formas no personales del verbo,"Colocación de los pronombres personales de OD / OI (enclíticos) Puedes usarla . Hay que darle el libro . [ v. Gramática 7.1.2., 7.1.3. ]"
pcic-00267,A2,grammar,gramatica,9.4. Formas no personales del verbo,"En subordinadas sustantivas, en función de sujeto con verbos psicológicos inacusativos Le encanta ir al cine . [ v. Gramática 15.1.1. ]"
pcic-00268,A2,grammar,gramatica,9.4. Formas no personales del verbo,"En subordinadas adverbiales temporales, introducidas por antes de , después de Siempre bebo un vaso de leche antes de acostarme . [ v. Gramática 15.3.1. ]"
pcic-00269,A2,grammar,gramatica,9.4. Formas no personales del verbo,Gerundio simple en las tres conjugaciones. Valor imperfectivo progresivo [ v. Ortografía 1.3.5. ]
pcic-00270,A2,grammar,gramatica,9.4. Formas no personales del verbo,"Colocación de los pronombres personales de OD / OI (enclíticos) Está escuchándola . Está escribiéndole una carta . [ v. Gramática 7.1.2., 7.1.3. , Ortografía 2.1. ]"
pcic-00271,A2,grammar,gramatica,9.4. Formas no personales del verbo,Valor verbal Perifrástico: estar + gerundio [ v. Gramática 12.1. ]
pcic-00272,A2,grammar,gramatica,9.4. Formas no personales del verbo,"Participios irregulares de las tres conjugaciones hecho , escrito"
pcic-00273,A2,grammar,gramatica,9.4. Formas no personales del verbo,Participio como morfema de los tiempos compuestos
pcic-00274,A2,grammar,gramatica,9.4. Formas no personales del verbo,Como atributo El coche está estropeado .
pcic-00275,A1,grammar,gramatica,10.2. Complementos y modificadores,Adjetivos no relacionales [ v. Gramática 2.1.1. ]
pcic-00276,A1,grammar,gramatica,10.2. Complementos y modificadores,"Sintagma preposicional: único y no ambiguo (término: sustantivo, infinitivo, adverbio). Introducido por de o por otras preposiciones el libro de español , la hora de comer , la clase de hoy la página del libro [valor de genitivo (posesivo)] la vecina del tercero [valor asociativo] casa con jardín"
pcic-00277,A1,grammar,gramatica,10.2. Complementos y modificadores,Modificadores oracionales Oraciones relativas especificativas en indicativo la chica que lleva gafas [ v. Gramática 15.2. ]
pcic-00278,A2,grammar,gramatica,10.2. Complementos y modificadores,Sintagma preposicional: restricciones con los posesivos *la casa de mí / la casa mía / mi casa
pcic-00279,A2,grammar,gramatica,10.2. Complementos y modificadores,Participios usados propiamente como adjetivos una película apasionante / conocida
pcic-00280,A2,grammar,gramatica,10.2. Complementos y modificadores,"Aposición mi hermano Juan [especificativa] calle Alcalá , el teatro Albéniz , Fundación Juan March [elisión de la preposición de]"
pcic-00281,A1,grammar,gramatica,10.3. Concordancia interna al SN,Regla general: determinante  núcleo  adjetivo
pcic-00282,A2,grammar,gramatica,10.3. Concordancia interna al SN,Sexo biológico y género gramatical el caimán / *la caimana
pcic-00283,A1,grammar,gramatica,10.4. Concordancia del SN con el verbo,Regla general
pcic-00284,A2,grammar,gramatica,10.4. Concordancia del SN con el verbo,Concordancia de colectivos de uso frecuente Mucha gente vive en pisos en España .
pcic-00285,A2,grammar,gramatica,10.4. Concordancia del SN con el verbo,Concordancia en singular con el primer SN de una coordinación Me interesa la gente y los viajes .
pcic-00286,A1,grammar,gramatica,10.5. El vocativo,"En posición inicial y final Juan, ¿eres de Madrid?"
pcic-00287,A1,grammar,gramatica,11.2. Complementos y modificadores,"Modificadores Adverbios de grado: muy , poco , bastante"
pcic-00288,A2,grammar,gramatica,11.2. Complementos y modificadores,"Adverbios de grado comparativo: más , menos , tan"
pcic-00289,A2,grammar,gramatica,11.2. Complementos y modificadores,Exclamativos: qué ¡Qué bonito!
pcic-00290,A1,grammar,gramatica,12.1. El núcleo,Psicológicos de emoción psíquica: gustar
pcic-00291,A1,grammar,gramatica,12.1. El núcleo,Identificativo Soy Elena. [ v. Tácticas y estrategias pragmáticas 1.4.1. ]
pcic-00292,A1,grammar,gramatica,12.1. El núcleo,"Pertenencia a una clase (origen, profesión, ideología, materia...) Soy español . Soy estudiante ."
pcic-00293,A1,grammar,gramatica,12.1. El núcleo,Localización temporal Es lunes [ v. Tácticas y estrategias pragmáticas 1.4.1. ]
pcic-00294,A1,grammar,gramatica,12.1. El núcleo,Identificación con sustantivos y pronombres Es él .
